"Date","Year","Month","Day","Data Quality","Tmax","Max Temp Flag","Tmin","Min Temp Flag","Tmean","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Rain","Total Rain Flag","Snow","Total Snow Flag","Precip","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Max_gust","Spd of Max Gust Flag"
"2017-06-30","2017","06","30","‡","22.7","","15.9","","19.3","","0.0","","1.3","","6.6","","0.0","","6.6","","","","13","","19",""
"2017-07-01","2017","07","01","‡","24.1","","18.7","","21.4","","0.0","","3.4","","6.4","","0.0","","6.4","","","","22","","32",""
"2017-07-02","2017","07","02","‡","24.1","","17.9","","21.0","","0.0","","3.0","","0.6","","0.0","","0.6","","","","23","","44",""
"2017-07-03","2017","07","03","‡","25.2","","15.5","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","24","","46",""
"2017-07-04","2017","07","04","‡","26.4","","13.2","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","27","","30",""
"2017-07-05","2017","07","05","‡","27.5","","13.7","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","18","","26",""
"2017-07-06","2017","07","06","‡","28.3","","17.4","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","23","","37",""
"2017-07-07","2017","07","07","‡","27.4","","19.4","","23.4","","0.0","","5.4","","10.2","","0.0","","10.2","","","","19","","35",""
"2017-07-08","2017","07","08","‡","23.9","","16.1","","20.0","","0.0","","2.0","","20.0","","0.0","","20.0","","","","1","","48",""
"2017-07-09","2017","07","09","‡","25.0","","15.0","","20.0","","0.0","","2.0","","0.6","","0.0","","0.6","","","","21","","50",""
"2017-07-10","2017","07","10","‡","24.8","","17.5","","21.2","","0.0","","3.2","","2.2","","0.0","","2.2","","","","22","","43",""
"2017-07-11","2017","07","11","‡","27.6","","18.6","","23.1","","0.0","","5.1","","0.0","T","0.0","","0.0","T","","","25","","39",""
"2017-07-12","2017","07","12","‡","20.6","","14.8","","17.7","","0.3","","0.0","","0.6","","0.0","","0.6","","","","3","","41",""
"2017-07-13","2017","07","13","‡","24.0","","14.1","","19.1","","0.0","","1.1","","0.6","","0.0","","0.6","","","","5","","44",""
"2017-07-14","2017","07","14","‡","20.8","","13.6","","17.2","","0.8","","0.0","","9.2","","0.0","","9.2","","","","10","","30",""
"2017-07-15","2017","07","15","‡","26.6","","17.4","","22.0","","0.0","","4.0","","0.2","","0.0","","0.2","","","","21","","37",""
"2017-07-16","2017","07","16","‡","26.9","","19.2","","23.1","","0.0","","5.1","","3.2","","0.0","","3.2","","","","19","","35",""
"2017-07-17","2017","07","17","‡","26.3","","18.5","","22.4","","0.0","","4.4","","1.8","","0.0","","1.8","","","","14","","28",""
"2017-07-18","2017","07","18","‡","28.7","","16.4","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","20","","28",""
"2017-07-19","2017","07","19","‡","27.4","","19.9","","23.7","","0.0","","5.7","","8.0","","0.0","","8.0","","","","28","","39",""
"2017-07-20","2017","07","20","‡","28.4","","18.4","","23.4","","0.0","","5.4","","8.8","","0.0","","8.8","","","","19","","67",""
"2017-07-21","2017","07","21","‡","28.2","","17.8","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","34","","44",""
"2017-07-22","2017","07","22","‡","25.1","","17.0","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","3","","33",""
"2017-07-23","2017","07","23","‡","24.7","","15.4","","20.1","","0.0","","2.1","","0.0","T","0.0","","0.0","T","","","10","","32",""
"2017-07-24","2017","07","24","‡","20.3","","13.7","","17.0","","1.0","","0.0","","17.8","","0.0","","17.8","","","","11","","44",""
"2017-07-25","2017","07","25","‡","23.5","","13.4","","18.5","","0.0","","0.5","","1.6","","0.0","","1.6","","","","12","","35",""
"2017-07-26","2017","07","26","‡","24.1","","14.1","","19.1","","0.0","","1.1","","0.0","T","0.0","","0.0","T","","","19","","24",""
"2017-07-27","2017","07","27","‡","25.9","","16.6","","21.3","","0.0","","3.3","","0.6","","0.0","","0.6","","","","28","","41",""
"2017-07-28","2017","07","28","‡","23.4","","13.9","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","28","","28",""
"2017-07-29","2017","07","29","‡","25.0","","11.4","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","2","","32",""
"2017-07-30","2017","07","30","‡","26.9","","12.6","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","22","","35",""
"2017-07-31","2017","07","31","‡","28.9","","17.5","","23.2","","0.0","","5.2","","33.0","","0.0","","33.0","","","","32","","85",""
"2017-08-01","2017","08","01","‡","27.5","","14.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","","","18","","22",""
"2017-08-02","2017","08","02","‡","29.8","","17.6","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","19","","32",""
"2017-08-03","2017","08","03","‡","28.2","","18.2","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","","","19","","22",""
"2017-08-04","2017","08","04","‡","29.0","","19.4","","24.2","","0.0","","6.2","","34.0","","0.0","","34.0","","","","13","","78",""
"2017-08-05","2017","08","05","‡","","M","18.2","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"2017-08-06","2017","08","06","‡","21.4","","13.2","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","","","25","","52",""
"2017-08-07","2017","08","07","‡","22.2","","14.2","","18.2","","0.0","","0.2","","0.6","","0.0","","0.6","","","","20","","22",""
"2017-08-08","2017","08","08","‡","24.2","","13.4","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","26","","39",""
"2017-08-09","2017","08","09","‡","24.1","","17.1","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","27","","48",""
"2017-08-10","2017","08","10","‡","24.8","","15.3","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","11","","22",""
"2017-08-11","2017","08","11","‡","28.4","","17.5","","23.0","","0.0","","5.0","","0.0","T","0.0","","0.0","T","","","20","","44",""
"2017-08-12","2017","08","12","‡","26.2","","17.8","","22.0","","0.0","","4.0","","7.0","","0.0","","7.0","","","","28","","43",""
"2017-08-13","2017","08","13","‡","26.4","","17.7","","22.1","","0.0","","4.1","","1.0","","0.0","","1.0","","","","25","","43",""
"2017-08-14","2017","08","14","‡","26.4","","16.3","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","22","","33",""
"2017-08-15","2017","08","15","‡","25.3","","17.6","","21.5","","0.0","","3.5","","7.2","","0.0","","7.2","","","","24","","33",""
"2017-08-16","2017","08","16","‡","22.8","","15.0","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","27","","39",""
"2017-08-17","2017","08","17","‡","25.4","","14.6","","20.0","","0.0","","2.0","","0.0","T","0.0","","0.0","T","","","22","","35",""
"2017-08-18","2017","08","18","‡","22.3","","16.5","","19.4","","0.0","","1.4","","16.6","","0.0","","16.6","","","","9","","35",""
"2017-08-19","2017","08","19","‡","27.0","","17.4","","22.2","","0.0","","4.2","","0.0","T","0.0","","0.0","T","","","24","","46",""
"2017-08-20","2017","08","20","‡","26.1","","17.6","","21.9","","0.0","","3.9","","0.0","T","0.0","","0.0","T","","","27","","44",""
"2017-08-21","2017","08","21","‡","28.0","","18.5","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","23","","37",""
"2017-08-22","2017","08","22","‡","27.2","","19.9","","23.6","","0.0","","5.6","","10.0","","0.0","","10.0","","","","26","","82",""
"2017-08-23","2017","08","23","‡","22.8","","13.8","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","24","","56",""
"2017-08-24","2017","08","24","‡","21.1","","12.6","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","26","","41",""
"2017-08-25","2017","08","25","‡","21.6","","11.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","27","","35",""
"2017-08-26","2017","08","26","‡","21.4","","9.3","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","32","","24",""
"2017-08-27","2017","08","27","‡","22.8","","10.2","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","12","","20",""
"2017-08-28","2017","08","28","‡","24.1","","9.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","13","","30",""
"2017-08-29","2017","08","29","‡","23.9","","15.6","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","15","","28",""
"2017-08-30","2017","08","30","‡","23.1","","12.2","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","25","","32",""
"2017-08-31","2017","08","31","‡","19.4","","9.2","","14.3","","3.7","","0.0","","0.6","","0.0","","0.6","","","","31","","43",""
"2017-09-01","2017","09","01","‡","17.5","","7.1","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","27","","50",""
"2017-09-02","2017","09","02","‡","20.5","","5.9","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","13","","24",""
"2017-09-03","2017","09","03","‡","14.2","","11.6","","12.9","","5.1","","0.0","","25.0","","0.0","","25.0","","","","15","","41",""
"2017-09-04","2017","09","04","‡","23.8","","12.7","","18.3","","0.0","","0.3","","2.4","","0.0","","2.4","","","","20","","48",""
"2017-09-05","2017","09","05","‡","20.9","","15.0","","18.0","","0.0","","0.0","","0.8","","0.0","","0.8","","","","26","","32",""
"2017-09-06","2017","09","06","‡","18.0","","14.6","","16.3","","1.7","","0.0","","1.0","","0.0","","1.0","","","","15","","22",""
"2017-09-07","2017","09","07","‡","19.5","","11.7","","15.6","","2.4","","0.0","","17.6","","0.0","","17.6","","","","24","","46",""
"2017-09-08","2017","09","08","‡","18.0","","12.0","","15.0","","3.0","","0.0","","0.8","","0.0","","0.8","","","","26","","33",""
"2017-09-09","2017","09","09","‡","20.3","","9.2","","14.8","","3.2","","0.0","","0.6","","0.0","","0.6","","","","2","","28",""
"2017-09-10","2017","09","10","‡","20.0","","6.3","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","24","","28",""
"2017-09-11","2017","09","11","‡","22.8","","9.2","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","25","","30",""
"2017-09-12","2017","09","12","‡","24.1","","12.1","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","21","","41",""
"2017-09-13","2017","09","13","‡","26.0","","13.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","22","","28",""
"2017-09-14","2017","09","14","‡","26.9","","15.2","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","19","","20",""
"2017-09-15","2017","09","15","‡","26.5","","15.7","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","36","","22",""
"2017-09-16","2017","09","16","‡","26.7","","17.1","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","21","","24",""
"2017-09-17","2017","09","17","‡","27.8","","17.1","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","20","","24",""
"2017-09-18","2017","09","18","‡","27.0","","15.7","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","8","","22",""
"2017-09-19","2017","09","19","‡","27.9","","17.8","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","15","","24",""
"2017-09-20","2017","09","20","‡","26.0","","17.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","3","","33",""
"2017-09-21","2017","09","21","‡","25.9","","13.8","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","2","","30",""
"2017-09-22","2017","09","22","‡","26.2","","13.7","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","1","","26",""
"2017-09-23","2017","09","23","‡","28.6","","15.2","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","22","","30",""
"2017-09-24","2017","09","24","‡","30.6","","19.3","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","21","","35",""
"2017-09-25","2017","09","25","‡","31.5","","20.6","","26.1","","0.0","","8.1","","0.0","","0.0","","0.0","","","","20","","26",""
"2017-09-26","2017","09","26","‡","29.6","","20.3","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","23","","19",""
"2017-09-27","2017","09","27","‡","31.2","","17.6","","24.4","","0.0","","6.4","","5.6","","0.0","","5.6","","","","28","","67",""
"2017-09-28","2017","09","28","‡","17.7","","9.2","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","30","","44",""
"2017-09-29","2017","09","29","‡","14.5","","5.8","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","4","","37",""
"2017-09-30","2017","09","30","‡","15.2","","6.5","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","4","","37",""
"2017-10-01","2017","10","01","‡","17.7","","5.0","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","26","","39",""
"2017-10-02","2017","10","02","‡","19.6","","6.8","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","32","","33",""
"2017-10-03","2017","10","03","‡","22.6","","6.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","17","","24",""
"2017-10-04","2017","10","04","‡","25.8","","12.9","","19.4","","0.0","","1.4","","6.8","","0.0","","6.8","","","","22","","63",""
"2017-10-05","2017","10","05","‡","19.6","","11.9","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","24","","46",""
"2017-10-06","2017","10","06","‡","18.7","","10.3","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","24","","37",""
"2017-10-07","2017","10","07","‡","21.0","","10.9","","16.0","","2.0","","0.0","","4.8","","0.0","","4.8","","","","15","","32",""
"2017-10-08","2017","10","08","‡","24.7","","16.6","","20.7","","0.0","","2.7","","6.4","","0.0","","6.4","","","","22","","82",""
"2017-10-09","2017","10","09","‡","17.7","","14.5","","16.1","","1.9","","0.0","","29.6","","0.0","","29.6","","","","10","","41",""
"2017-10-10","2017","10","10","‡","21.6","","12.1","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","25","","37",""
"2017-10-11","2017","10","11","‡","12.2","","5.6","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","1","","35",""
"2017-10-12","2017","10","12","‡","15.7","","3.3","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","4","","33",""
"2017-10-13","2017","10","13","‡","17.2","","6.7","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"2017-10-14","2017","10","14","‡","18.5","","14.0","","16.3","","1.7","","0.0","","0.4","","0.0","","0.4","","","","24","","32",""
"2017-10-15","2017","10","15","‡","23.7","","7.9","","15.8","","2.2","","0.0","","11.0","","0.0","","11.0","","","","30","","61",""
"2017-10-16","2017","10","16","‡","8.7","","0.8","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"2017-10-17","2017","10","17","‡","13.9","","0.2","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","23","","54",""
"2017-10-18","2017","10","18","‡","18.7","","8.0","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","20","","28",""
"2017-10-19","2017","10","19","‡","20.8","","10.6","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","23","","72",""
"2017-10-20","2017","10","20","‡","17.4","","6.8","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","25","","43",""
"2017-10-21","2017","10","21","‡","20.7","","8.8","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","26","","26",""
"2017-10-22","2017","10","22","‡","19.3","E","8.4","E","13.9","E","4.1","E","0.0","E","","M","","M","0.0","E","","","","M","","M"
"2017-10-23","2017","10","23","‡","21.8","","6.1","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","11","","37",""
"2017-10-24","2017","10","24","‡","24.0","","10.9","","17.5","","0.5","","0.0","","32.0","","0.0","","32.0","","","","17","","78",""
"2017-10-25","2017","10","25","‡","","M","10.9","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"2017-10-26","2017","10","26","‡","12.3","","8.4","","10.4","","7.6","","0.0","","4.0","","0.0","","4.0","","","","27","","37",""
"2017-10-27","2017","10","27","‡","10.9","","5.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","27","","46",""
"2017-10-28","2017","10","28","‡","19.1","","3.3","","11.2","","6.8","","0.0","","0.0","T","0.0","","0.0","T","","","15","","46",""
"2017-10-29","2017","10","29","‡","13.0","","8.2","","10.6","","7.4","","0.0","","26.6","","0.0","","26.6","","","","5","","52",""
"2017-10-30","2017","10","30","‡","19.0","","6.8","","12.9","","5.1","","0.0","","0.6","","0.0","","0.6","","","","23","","80",""
"2017-10-31","2017","10","31","‡","11.7","","1.8","","6.8","","11.2","","0.0","","0.4","","0.0","","0.4","","","","21","","69",""
"2017-11-01","2017","11","01","‡","9.6","","1.1","","5.4","","12.6","","0.0","","2.4","","0.0","","2.4","","","","11","","30",""
"2017-11-02","2017","11","02","‡","16.9","","5.7","","11.3","","6.7","","0.0","","20.0","","0.0","","20.0","","","","19","","41",""
"2017-11-03","2017","11","03","‡","17.1","","1.8","","9.5","","8.5","","0.0","","9.8","","0.0","","9.8","","","","26","","57",""
"2017-11-04","2017","11","04","‡","6.5","","0.3","","3.4","","14.6","","0.0","","0.4","","0.0","","0.4","","","","6","","39",""
"2017-11-05","2017","11","05","‡","12.9","","2.6","","7.8","","10.2","","0.0","","11.4","","0.0","","11.4","","","","14","","57",""
"2017-11-06","2017","11","06","‡","14.3","","2.1","","8.2","","9.8","","0.0","","5.0","","0.0","","5.0","","","","30","","46",""
"2017-11-07","2017","11","07","‡","4.1","","-1.8","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","27","","35",""
"2017-11-08","2017","11","08","‡","","M","-1.8","E","","M","","M","","M","0.0","","0.0","","0.0","","","","21","","32",""
"2017-11-09","2017","11","09","‡","8.5","","0.5","","4.5","","13.5","","0.0","","2.6","","0.0","T","2.6","","0","T","27","","74",""
"2017-11-10","2017","11","10","‡","1.3","","-8.9","","-3.8","","21.8","","0.0","","0.0","","0.2","","0.2","","0","T","27","","69",""
"2017-11-11","2017","11","11","‡","-1.3","","-9.7","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","","","27","","37",""
"2017-11-12","2017","11","12","‡","2.1","","-5.3","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","","","15","","19",""
"2017-11-13","2017","11","13","‡","0.6","","-5.6","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","2","","22",""
"2017-11-14","2017","11","14","‡","3.0","","-0.7","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","2","","17",""
"2017-11-15","2017","11","15","‡","6.5","","-4.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
"2017-11-16","2017","11","16","‡","9.0","","0.5","","4.8","","13.2","","0.0","","5.0","","0.2","","5.2","","","","30","","52",""
"2017-11-17","2017","11","17","‡","0.5","","-5.5","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","","","28","","52",""
"2017-11-18","2017","11","18","‡","1.1","","-6.2","","-2.6","","20.6","","0.0","","1.2","","0.0","","1.2","","","","5","","35",""
"2017-11-19","2017","11","19","‡","1.6","","-3.4","","-0.9","","18.9","","0.0","","8.6","","3.8","","12.4","","2","","29","","57",""
"2017-11-20","2017","11","20","‡","-3.1","","-8.2","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","1","","23","","52",""
"2017-11-21","2017","11","21","‡","8.4","","-4.6","","1.9","","16.1","","0.0","","0.0","","0.0","T","0.0","T","1","","20","","33",""
"2017-11-22","2017","11","22","‡","6.9","","-5.2","","0.9","","17.1","","0.0","","2.2","","0.0","","2.2","","","","29","","35",""
"2017-11-23","2017","11","23","‡","1.7","","-8.0","","-3.2","","21.2","","0.0","","0.0","","0.0","T","0.0","T","","","22","","44",""
"2017-11-24","2017","11","24","‡","6.7","","1.6","","4.2","","13.8","","0.0","","0.0","","0.0","T","0.0","T","","","24","","39",""
"2017-11-25","2017","11","25","‡","6.6","","2.2","","4.4","","13.6","","0.0","","6.4","","0.0","T","6.4","","","","22","","35",""
"2017-11-26","2017","11","26","‡","2.5","","-3.8","","-0.7","","18.7","","0.0","","0.4","","1.6","","2.0","","0","T","27","","44",""
"2017-11-27","2017","11","27","‡","-0.9","","-11.4","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","2","","28","","41",""
"2017-11-28","2017","11","28","‡","5.6","","-11.4","","-2.9","","20.9","","0.0","","0.0","T","0.0","","0.0","T","2","","16","","35",""
"2017-11-29","2017","11","29","‡","7.5","","-6.9","","0.3","","17.7","","0.0","","1.2","","0.0","","1.2","","","","28","","57",""
"2017-11-30","2017","11","30","‡","4.6","","-7.3","","-1.4","","19.4","","0.0","","3.2","","0.2","","3.4","","","","14","","33",""
"2017-12-01","2017","12","01","‡","5.0","","-1.5","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","23","","37",""
"2017-12-02","2017","12","02","‡","3.2","","-0.9","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","10","","17",""
"2017-12-03","2017","12","03","‡","2.3","","-1.7","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","5","","26",""
"2017-12-04","2017","12","04","‡","5.9","","-3.0","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","","","15","","57",""
"2017-12-05","2017","12","05","‡","10.0","","5.6","","7.8","","10.2","","0.0","","9.8","","0.0","","9.8","","","","26","","59",""
"2017-12-06","2017","12","06","‡","5.7","","-0.3","","2.7","","15.3","","0.0","","0.0","","0.0","T","0.0","T","","","22","","65",""
"2017-12-07","2017","12","07","‡","1.4","","-1.7","","-0.2","","18.2","","0.0","","0.0","","0.2","","0.2","","0","T","23","","41",""
"2017-12-08","2017","12","08","‡","1.0","","-2.9","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","20","","54",""
"2017-12-09","2017","12","09","‡","0.5","","-4.5","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","","","22","","44",""
"2017-12-10","2017","12","10","‡","-1.4","","-5.1","","-3.3","","21.3","","0.0","","0.0","","1.8","","1.6","","0","T","27","","48",""
"2017-12-11","2017","12","11","‡","-3.8","","-12.7","","-8.3","","26.3","","0.0","","0.0","","0.8","","0.4","","2","","2","","33",""
"2017-12-12","2017","12","12","‡","-6.8","","-10.7","","-8.8","","26.8","","0.0","","0.2","","18.6","","17.2","","4","","3","","48",""
"2017-12-13","2017","12","13","‡","-7.2","","-16.3","","-11.8","","29.8","","0.0","","0.0","","2.4","","1.6","","9","","27","","61",""
"2017-12-14","2017","12","14","‡","-14.5","","-19.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","4","","24","","50",""
"2017-12-15","2017","12","15","‡","-9.4","","-20.1","","-14.8","","32.8","","0.0","","0.0","","0.4","","0.4","","3","","","","<31",""
"2017-12-16","2017","12","16","‡","-8.0","","-15.0","","-11.5","","29.5","","0.0","","0.0","","1.8","","1.8","","5","","27","","32",""
"2017-12-17","2017","12","17","‡","-12.4","","-21.0","","-16.7","","34.7","","0.0","","0.0","","0.2","","0.2","","5","","","","<31",""
"2017-12-18","2017","12","18","‡","-10.1","","-14.1","","-12.1","","30.1","","0.0","","0.0","","4.8","","4.4","","5","","","","<31",""
"2017-12-19","2017","12","19","‡","3.3","","-10.2","","-3.5","","21.5","","0.0","","2.7","","4.4","","7.1","","9","","25","","61",""
"2017-12-20","2017","12","20","‡","1.0","","-12.2","","-5.6","","23.6","","0.0","","0.0","T","0.0","","0.0","T","8","","29","","63",""
"2017-12-21","2017","12","21","‡","-10.5","","-16.2","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"2017-12-22","2017","12","22","‡","-11.6","","-15.2","","-13.4","","31.4","","0.0","","0.0","","1.4","","1.2","","5","","4","","43",""
"2017-12-23","2017","12","23","‡","-5.2","","-12.0","","-8.6","","26.6","","0.0","","0.0","","9.4","","14.4","","5","","24","","41",""
"2017-12-24","2017","12","24","‡","-5.5","","-9.7","","-7.6","","25.6","","0.0","","0.0","","0.0","T","0.0","T","12","","4","","43",""
"2017-12-25","2017","12","25","‡","-6.4","","-10.1","","-8.3","","26.3","","0.0","","0.0","","13.4","","12.6","","18","","26","","52",""
"2017-12-26","2017","12","26","‡","-7.0","","-18.9","","-13.0","","31.0","","0.0","","0.0","","0.0","T","0.0","T","19","","27","","54",""
"2017-12-27","2017","12","27","‡","-18.3","","-24.5","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","11","","27","","37",""
"2017-12-28","2017","12","28","‡","-20.5","","-26.6","","-23.6","","41.6","","0.0","","0.0","","0.0","","0.0","","10","","27","","44",""
"2017-12-29","2017","12","29","‡","-18.4","","-24.8","","-21.6","","39.6","","0.0","","0.0","","1.6","","1.6","","10","","26","","30",""
"2017-12-30","2017","12","30","‡","-17.4","","-24.9","","-21.2","","39.2","","0.0","","0.0","","0.2","","0.2","","10","","","","<31",""
"2017-12-31","2017","12","31","‡","-18.9","","-23.8","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","10","","27","","37",""
